uuid,actual,prediction
02b5fb88-b4b1-4ae8-a48f-4abec30d1ae1,0,0
e3eb5ae1-be5c-4715-84d1-fec5a6f8e8c7,0,0
4db0e97b-20da-4196-b4bb-2245cebb39fd,0,0
2f9362a6-c7c3-49ed-8179-802ca24a7cad,0,0
615411d1-7385-413c-8a9e-0007bb5781ba,0,0
7bc29167-8034-47e7-b38a-9b93e5c229dc,0,0
ff18bf62-32b7-4b78-bc13-9e94a5ccd8a7,0,0
4ec7702a-d2c5-48a6-91c3-0737270a2cba,0,0
732a6fcc-e44d-42c7-9344-427b477f7bc0,0,0
95eaafe0-954a-4456-af1d-4e7e35c35051,0,0
392e259d-15c1-47e8-bdbd-4fa7084b49e0,0,0
6e1d77f5-898d-4974-9445-d9df84ee842a,1,1
ca491edd-e57e-4ca2-ae61-0da89be27b9e,1,1
f002e003-34fa-4a8a-add0-1f00e2e2e8c5,0,0
1a3d1c2b-6ed0-4cc8-8afb-8980c15c1d42,0,0
7d6a903b-a9dc-4861-a3b0-da6925d40505,0,0
1ede8ddd-e6d6-4442-bdd3-e5d3fe0fd51a,0,0
83abfd84-4f64-4876-97fa-0973e45fa597,0,0
308fed68-73b6-40e6-9980-f56da25261ff,0,0
ae89b27a-cdf8-42f5-be03-8ad3bc5056b6,0,0
72e8c937-da9d-468c-898f-1b98bb3ea4fd,0,0
0fe7c43b-1144-45a7-80ae-d4eeac6c20ad,0,0
cdc59c6f-bf6a-48e2-bd76-5df8297b820b,0,0
68106f9d-5e16-4add-8ace-ae97c4c2c7cd,0,0
f5c6366d-d0ca-419c-ab91-54ee3b8d9ad5,1,1
3a31e702-1e33-4cc7-9a4d-02985369d20c,0,0
e02fa208-8eb9-479e-ae4c-b6ae061424b0,0,0
6a945b33-11d4-40b9-ab50-5a074172489c,0,0
b45a1f0f-2d76-478e-be7b-4f8e300c68df,0,0
25c1489e-d547-44e7-be9a-8465fe5f9fe1,0,0
28cca51c-0cb7-4c37-b7ca-db9e538f4671,0,0
6138ff8f-6415-450c-8450-37779c5c993d,0,0
7c829b88-7c95-41bd-9300-dd9d5f69f2d1,0,0
4c525640-42a4-4cb9-9edf-14a009c4fedb,0,0
eebafbbd-4326-42e0-a0f7-dcdca9440c95,0,0
d5c920ac-bf28-4707-8999-58bdd5fce6e3,0,0
721517cd-cc6d-42f3-81b3-152f1853c0f1,0,0
c2c44371-c6fe-4ca9-a3fc-d73581f65e58,0,0
20a5e8c9-fb7a-4154-89b0-70b77d0f8516,0,0
a985a78d-c46f-4555-8c2d-1635218d4eaa,0,0
6e34eabd-3b9d-48e6-ac16-f82f43694f76,0,0
45688a84-9193-41f2-a5b2-b280a53f55a6,1,1
451efc89-401b-42d9-9587-6e7ffbcf664a,0,0
dc9fd7e5-a15b-4894-9de6-a1f25a272cb9,0,0
f6bd72c9-4d73-4271-841e-fc1a54c18209,0,0
c2d37614-faf4-4875-a913-3d398b45dc5e,0,0
a3c1c014-d646-4a37-877b-1a7a470801cf,0,0
ee881cc1-f75b-4128-879d-794fa5dbda96,0,0
2b5c98cb-2219-49dc-b7e8-ba0a60aaa4fd,0,0
fa822af7-1802-4e3d-8682-97347b5951d3,0,0
1811bd8e-ce1e-4d91-abea-3517b5826463,0,0
eaf65eae-1e10-4f09-86e8-8192fc1f0639,0,0
70350c8f-1a5f-4f1b-b3db-901c45d1a8f0,0,0
e3ce7440-30c7-476f-a155-3671293b455b,0,0
00fc0d84-f29b-4c3a-bc7b-061953ffde10,0,0
f9081b38-e464-4497-bee8-7772099215c5,0,0
32ebe719-5b7d-439b-8d25-376292876e09,0,0
7c0eb0d6-b4a2-473e-8cee-54accc80f0f9,1,1
b49bdb72-c5b4-466c-accb-be3f60eaa65a,0,0
b834c8f3-e66b-49a5-baa8-0ca3afc3ce28,0,0
2916d805-9476-46d0-b76b-2fdf337fd12d,1,1
83c8cea1-499b-449a-b585-de8870f41996,0,0
b3199fc2-58cf-4680-b690-f54149a7cd32,1,1
7825cfd7-079c-4c31-8fec-f01445a6cccc,1,1
135e5f37-0d7f-4701-9cbb-41e29db90198,0,0
9c5605c2-5648-429b-b479-191ba32d53b4,0,0
5701eeeb-0165-4e20-b6c9-cb3eb2cfcb9f,1,1
2902c513-72c4-4d91-82a5-4cf0c244ccf2,0,0
ab1d5551-24b7-47d8-8e60-17b1fdf47736,0,0
6e9bf48d-4e79-42a3-b6c6-1512a81e7aa4,0,0
071586c2-aa24-4562-95af-55d66942b087,0,0
568fda53-958a-405d-b0fb-5735537b5ec3,0,0
3fcb4853-aa97-45af-aeac-cae9d0fd753d,0,0
040e8b29-0c18-4c52-9b63-76db2f5be23a,0,0
d26742b8-038e-4a6d-b4af-19be8f6fd9e5,0,0
f998cb72-48f1-437e-a590-7ef7c90de1cb,0,0
03b5f595-d544-4952-84fc-2b22c79842f8,0,0
06402ed3-f5e3-4725-a06d-a09f567c9397,0,0
df8fb390-1330-4af7-a96c-7c55d7223579,0,0
f8a7d8bb-488a-421b-a34f-2551b31bc193,0,0
d798b129-340b-4ad7-b4c4-5e97b9026bd7,0,0
8d900e39-e830-456e-90c2-1dfc4231ad7e,0,0
ebc7475b-a976-474d-9f2c-677ba4989b1f,0,0
21527115-cc91-46b4-8818-80fb96226b5b,1,1
11a14818-9e58-4728-b356-c27deffaa797,0,0
759e31dc-7d7b-48c7-8b7f-f8629c7b27a3,0,0
3596fa3f-fdc6-479f-997e-ad4edce92b8a,0,0
681d37ea-301c-4bc6-a41e-23b6fc088e20,0,0
f038dcda-1bb4-4b28-b96d-1cc397c51c76,0,0
3e10a140-8610-4c65-bb18-ea2ccaace9eb,0,0
a905958c-60f9-4358-9535-5846581f83fc,1,1
ba26a4a1-f8c1-4460-827a-15b56596eb76,0,0
27f021d5-fb13-49ed-836f-fa8e8b5610e6,0,0
470b3ead-b2d0-48c0-b6e5-4133f2b5c321,0,0
a6375cc2-dbd5-4c13-8700-46720e5a6ba8,1,1
8524747c-7d76-4d02-86bb-78e1723e9013,1,1
753bf5c6-d11e-4523-bcec-543ba820649a,0,0
e5d36483-afd1-462c-a657-41bd87b38273,0,0
6d9c0147-870c-4f64-9c92-11a7d1b2fb4d,0,0
2d8cb11c-b6be-489b-bc54-f9669c130939,1,1
5bf5c15a-def9-44ee-9c58-abf4fab67460,0,0
a32bc1d2-99d8-423a-b108-50de512ccf1d,1,1
811516e9-07de-4a47-ac21-01e5bbc09c86,0,0
17454606-80f5-4161-85db-0d10a4e24eb4,0,0
0d6b653d-c600-4821-a69e-58ee8b86c4e9,0,0
145e750e-ef6e-48e5-affa-c4f59a31a993,0,0
5e969e2d-e7f9-4d58-a25a-42d51b4c516c,0,0
f84d6eda-5bbd-4c27-8712-9e4759aff143,1,1
ccdfa93d-1222-4033-94f7-71a529b3b680,0,0
a910a149-7d1b-476f-939b-d9b5b2fef3cc,1,1
1fe21261-2605-44c4-b9f6-3f1e499b7ece,0,0
0b137c10-cd60-4e24-ba27-f44551711d9d,0,0
a492f9e6-7267-43df-803b-7eedbbeda988,0,0
ed86cc0f-b9f7-4e8f-987d-ebde0fa2385e,0,0
917bb6b8-8013-415f-9b0f-505020b0dae0,0,0
d3e38965-4ae0-4ff4-9fc0-160dcd957ce7,1,1
93d8b0f2-9f39-4ac5-90d1-6a3930b163a6,0,0
a47601b3-c491-428c-a160-f136d574121f,0,0
