uuid,actual,prediction
a66b1455-daba-4017-90bf-96ba0c8c9203,0,0
3d02c54b-faf7-43de-b34f-8e82bbc14535,1,1
7b9600a0-346e-4579-a129-26ade6d9a502,0,0
4ce375af-d454-4b27-9438-4c1afc1b8ab5,0,0
f22ca5fa-09fc-41e1-86ac-0c4bca1ad9d5,0,0
b199b52d-93f6-404e-bbf8-3a8ed7acb1d2,0,0
a391fdde-8ff8-4e5b-9474-2095cca59a13,0,0
e70b07bb-bd48-4875-a635-2d905d672cde,1,1
ac3e849c-49d9-4cf4-8844-d30f0dfcf480,0,0
9c3ca02b-65f4-421c-92ea-6ab616afd214,0,0
ad423e5d-9c26-4c66-8a7c-55a28e1b35a9,0,0
ed9fa7b9-590b-4cc6-8ed4-f4114368dd94,0,0
5212ef98-99cb-4f58-b2d9-1220b4d0e6cf,0,0
e3ce7440-30c7-476f-a155-3671293b455b,0,0
a86811cd-012f-4f45-a2ab-d14245ecc324,0,0
fa822af7-1802-4e3d-8682-97347b5951d3,0,0
84f22577-325a-43bf-bcee-ab5451da15bf,0,0
d1002f83-f594-4e60-9c5a-e567bbb12cd4,0,0
36a725d1-d371-4dc3-af1d-ab1e9e512162,0,0
0d6b653d-c600-4821-a69e-58ee8b86c4e9,0,0
2b8c0097-34bd-4cbd-917d-0d3f27ef1d57,0,0
eebafbbd-4326-42e0-a0f7-dcdca9440c95,0,0
03f5e72b-5cf3-4993-aeff-ca79c8724750,0,0
3216a7a9-0873-4ceb-a83d-542ce5030eca,0,0
d3f3a4cc-9efe-4aac-8a7a-36a3f40b6e80,0,0
a2d72ad3-e898-4b95-8649-797ad088c6d6,1,1
40ad2cb7-8d96-45bc-9c48-9867484803cc,0,0
28fcc3a8-c2de-4366-8882-8139eab8013b,0,0
ae7626cd-5c07-4658-b879-971d3f078983,0,0
3710a4c3-eae5-4b2a-a295-776a74f3b411,1,1
56558552-2235-434c-b75b-2a50bd3ce602,0,0
72e8c937-da9d-468c-898f-1b98bb3ea4fd,0,0
02ba9dfa-385e-4fa5-a6f7-bb41e26c695d,0,0
4b8e728a-b7bc-4d63-a5d9-577cd4703e3b,0,0
0067c975-f337-4ee4-aa1e-fb49b1c466d3,0,0
24f452e4-27d1-4705-b399-4065586bec23,0,0
78b57778-9558-41c7-b6ca-e687e94ac10b,0,0
88e6a353-8896-4f1b-820d-e1c0aa576244,0,0
79f74957-1daf-4eba-b7fb-b6fcbede7e4a,0,0
411c6ab6-517d-44cb-9f73-69f64ea93608,0,0
b8e53d8c-313a-4296-b678-e05c13528588,0,0
3ad35085-fb83-4637-9c82-de57911aad19,0,0
308fed68-73b6-40e6-9980-f56da25261ff,0,0
5c25dfb0-8b38-41cc-be58-bcfb74556381,0,0
922e8d8f-5394-4649-8f68-582cf91dbfed,0,0
f6091308-76af-480b-a489-096bcb3234e1,0,0
cef4ce89-486a-4998-8ae2-17a80d415320,1,1
a2fdd13b-cf8b-45dc-829c-59a9e393bbd2,0,0
7027c243-46ec-4fa6-9edb-35bb39aa2fdd,0,0
d00fdf25-dc6a-4463-9c0b-9b4606ae71fb,1,1
784521ae-b829-41ff-a7f4-a161569d0a1a,0,0
ae123d04-984b-4b76-b03c-273956e57eb8,0,0
66da8ed9-eb6a-464e-b224-bf9b97118167,0,0
cb36a290-d1a3-4193-9adc-5e29184a221e,0,0
8eed3ca7-f81b-4e42-9266-dc612565a1cd,0,0
