uuid,actual,prediction
ad862744-1b3f-4e17-8d6a-0343171212b4,0,0
3c006368-d7e2-4514-9857-d3596120756e,0,0
1588f180-f5d0-429e-8e11-603abfd02c6b,0,0
12af5f16-f2d3-4a72-a744-4c792fb55ed4,0,0
cdc59c6f-bf6a-48e2-bd76-5df8297b820b,0,0
59dd9871-5cde-445a-bc97-02138c44350e,0,0
111be7bc-cb69-4abe-9436-ab0dd54d3c92,0,0
78dd8033-7802-4bb1-8438-9dd4964b15e2,0,0
f523ab7d-d052-46ce-801c-98a708c4a623,0,0
85aaf608-cb88-4153-9cf8-a0afd9020c6c,0,0
e217da55-2296-4dad-ad8a-67fc2dad10a1,0,0
4e9eafaf-ed71-4dbc-a386-1e6bf504ae53,0,0
864a936a-59a1-43de-9e45-9605e512d454,1,1
bbcdeb1b-e755-402f-82c0-dbcc4627dabd,0,0
80af1e90-a4fc-451a-990e-773db63b3ed0,0,0
138a8ba3-7ab6-4596-a98e-6d7a686f902c,0,0
d5634461-3c0c-47c5-b116-fb7e4e50d77a,0,0
0f0d220d-0979-4024-97f0-9a785b00bc3a,0,0
42a2e342-31e3-4c58-98f1-1f78cf8895ac,0,0
c6c10ce2-d27f-42d0-8eaf-d1292273e45f,0,0
77859b8e-70d6-4059-bf65-563c918fb2fe,1,1
dd876927-155c-4972-9bb6-ec33b9cf72d0,0,0
0fe7c43b-1144-45a7-80ae-d4eeac6c20ad,0,0
3e10a140-8610-4c65-bb18-ea2ccaace9eb,0,0
5f0271e0-edb9-4ea9-a2f7-2ee2f5daa852,0,0
1052aece-b3fa-4fb3-830f-5371e6e7f7c8,1,1
896f2d00-eaaf-434a-a0d3-31bdb91b5ae5,0,0
bd38f39a-b4de-42a7-bc69-f9dfb6438310,0,0
9586e1f1-00c6-4c97-9e07-03ff40cc02fd,0,0
31a46a46-b403-46ac-8fee-c565f7c77a23,0,0
7d6a903b-a9dc-4861-a3b0-da6925d40505,0,0
ba7a4d31-47b9-42f5-bcaa-564903765682,1,1
73faa21c-4f86-4be8-8ff0-ac763e41cefa,0,0
66e42e39-e10d-417e-b118-757ad20df61f,0,0
8c170e6a-ebb6-4dff-aa56-2006484ca2e6,0,0
9c3ca02b-65f4-421c-92ea-6ab616afd214,0,0
60e6629f-d5ec-49de-b768-6d69aae521c0,0,0
1648b112-442f-4835-9dc5-0e03f8ece799,0,0
da60d016-7247-4fe4-bc70-fe73ac52f897,0,0
33c1b080-5dfd-4ea4-aeb3-34c4418d5ab5,0,0
f06f5d60-f741-4ef1-a529-09dee5884d85,0,0
57ee552c-c85e-4a62-ace2-b086ac13c13d,0,0
7349ef00-cf76-4fbe-8b3c-c77254fe7287,0,0
0814fefd-7409-429c-ad16-e2f501d3f2bf,0,0
f99cc9c7-07d3-4610-aaee-417745039479,0,0
6674e7b3-d312-487e-b5d2-b6112433a556,0,0
56558552-2235-434c-b75b-2a50bd3ce602,0,0
cab2c163-3c1f-4443-9ac9-1b27265edc39,0,0
0027d8ac-9e66-4f3d-8eca-5c810a7ff620,0,0
0e84341f-c8c7-429d-a8bd-21d597e9a48f,0,0
7cdf1449-8fc0-443d-8bbd-d8371726a30b,0,0
1ebc5187-32c7-4fe4-8dfe-6339a34c1d00,0,0
9d3768ca-53a6-41b0-823d-7f862410fe0f,0,0
f98e0a85-ccef-4d4b-a196-956f4c23e321,0,0
72e8c937-da9d-468c-898f-1b98bb3ea4fd,0,0
ba2152ab-22ae-4624-858c-d920bded73de,0,0
61e45dee-85f7-4208-a7f1-407bcd540d22,1,1
1811bd8e-ce1e-4d91-abea-3517b5826463,0,0
5be18057-2fcb-4393-901c-4c2139daab02,0,0
81c024a9-ff59-4a37-a7e9-97ae6fe1296d,0,0
02fad22e-c4b3-4476-84dd-27c8f514f647,0,0
3b0025c0-cb69-4d2c-a666-78921fc6a592,0,0
27dd56b2-31b5-4a70-9e08-a8145ddc8bf0,1,1
8ad99688-2843-4104-aba5-f4f0d0d89f5a,1,1
87c0b4e8-34f8-4f9f-bb7e-bcc4bb64d1fb,0,0
cfd79e81-286f-4fab-8aef-02938e7154af,1,1
25c1489e-d547-44e7-be9a-8465fe5f9fe1,0,0
ca7350ef-bc23-46c1-a771-98b8a90cc584,1,1
73934a10-ee70-4573-bbc5-cab6d2b2ce4c,1,1
6871c9ba-3ff9-4ec9-acc3-428f40a17f4a,0,0
bd37bcb1-8993-4659-a8e9-8302e9799e08,0,0
43c2df8c-6363-4d75-b92e-d3ae4d602e36,0,0
054eed50-29c7-4a90-9f44-b51eea82a8e7,0,0
42f30a7e-59ed-4c51-8473-b5396a294023,0,0
d766016f-588a-4a89-af28-243a9b4027f0,0,0
2fe58bb4-e71e-4d91-8723-d960a3301af1,0,0
c457b820-2a0f-4513-a060-d03923f66594,0,0
d7cd8e3a-3903-457b-94b4-e4248e7a66a4,0,0
4c730856-aa06-46d0-aad6-16770ba5ae97,0,0
d850442a-135e-41f9-86ab-d30aed818661,0,0
2d454253-e6c0-41f9-a3d0-f392f908b0a5,0,0
e3eb5ae1-be5c-4715-84d1-fec5a6f8e8c7,0,0
d7218691-faf3-4dc2-a53e-9312e51338c5,1,1
3d587d84-8ba3-4aae-b598-1243100784ce,0,0
36636143-cd59-449b-b518-e27e1befb491,0,0
6a5c06d9-c2f7-452b-9385-03663597161b,0,0
cc1a4677-2efd-4a23-b41b-fea428ce6348,0,0
2b5c98cb-2219-49dc-b7e8-ba0a60aaa4fd,0,0
e679938c-5d46-49e7-9677-15e925e2ad88,0,0
77edb1b9-f6f3-49d3-8450-b6872eaf1d48,0,0
da42fa85-38bf-43ec-a82e-e9bc086f298f,0,0
8af41f4e-3f3a-4228-8850-9f259f980cb0,0,0
50373c18-36cc-4702-80dd-372f0890743a,0,0
e0eff32f-5467-4e91-be84-d769c89dca84,1,1
b984e61a-518e-47b9-84be-441dc0e3d60f,0,0
