uuid,actual,prediction
5ef274ac-d8b0-421e-b574-47c452e6d8f0,0,0
fd6a4a84-68b1-473d-b662-3577912c6ce0,0,0
67d6ea5a-4a29-495b-854a-5f6f4a880385,0,0
1d46fd8a-7a13-48e9-b833-4988bbbbe140,0,0
93fa28ee-2f97-44cb-8c5a-33baa82e7baa,0,0
70350c8f-1a5f-4f1b-b3db-901c45d1a8f0,0,0
50e3815f-a3eb-4c7c-8551-6e0aa7814b0a,0,0
01bef507-0345-43ab-929a-998056872efd,0,0
2cedd186-4463-41ba-963a-467e15288550,0,0
86e53de1-632c-40f6-b75b-9d0897903881,0,0
a391fdde-8ff8-4e5b-9474-2095cca59a13,0,0
9c3ca02b-65f4-421c-92ea-6ab616afd214,0,0
44994dab-ba04-4a9e-bd2e-df4f85967e95,0,0
30dabdbc-ac09-4a41-9b61-376a5d5f4024,0,0
45d12ce7-3be4-4683-ab4e-17b968b364a8,0,0
ebc7475b-a976-474d-9f2c-677ba4989b1f,0,0
25d658aa-9b02-4ef4-8d9c-bdbfd7678ed6,0,0
5a35c6a7-4e0f-490d-9343-eadcf0df7c03,0,0
7a6de234-7a37-4710-a45a-0be1866f5bf9,0,0
173eadc3-c11b-4ae1-8e4d-08291e8c4ea9,0,0
8b5741e3-dc7c-41c3-8b9d-db6cccd67d9b,0,0
78d83786-4a3a-44a3-aa2b-c0c916ab87ad,0,0
0b137c10-cd60-4e24-ba27-f44551711d9d,0,0
fc0dac3d-7c3f-4bfd-be2e-dc005a35a0c9,0,0
998e02bd-e983-4ef4-a6cf-3c922e1f44e9,0,0
9bac699f-91f3-4eb6-a6aa-7b34ab6fbe0f,0,0
4b4cfa6b-5501-4e3f-8633-4360c322af98,0,0
699ee866-841f-49a0-8f6f-cacc4cef1662,0,0
5a2a47d1-a72b-4dd3-b407-fe4deca7f79d,0,0
7037afd2-414f-487f-a48f-66249c32e950,0,0
8cf8b030-80e9-4e1a-ae12-bc549505a1b8,1,1
2a333151-a587-4e4c-8d4e-b101a3500976,1,1
6ddaa6c9-c6c7-44aa-a572-e8e9a75b01c6,0,0
3632e9b8-3c7b-41b9-aba1-07ce11a369f4,0,0
39a201a1-ef99-410f-a7d2-e9e6456db799,0,0
343074b7-dad8-4304-900d-9c67adb5119e,0,0
8c170e6a-ebb6-4dff-aa56-2006484ca2e6,0,0
9ed722cb-010f-47af-912e-2e58c22603b0,0,0
bcb94282-7dd1-49ca-bd51-c3c30d1ef3e9,0,0
4298fe28-0abb-493b-91bf-8a8b7ad695f4,0,0
12af5f16-f2d3-4a72-a744-4c792fb55ed4,0,0
ede6c733-a926-4e00-98ee-6a966a48d7f1,0,0
98f0c48d-fa4b-4774-8cfd-8f8afba749fd,0,0
d798b129-340b-4ad7-b4c4-5e97b9026bd7,0,0
32a86960-dcda-4a27-a875-6fe618f3ea88,0,0
a58a66d9-c956-455e-9e1a-9b4465f9b185,0,0
784521ae-b829-41ff-a7f4-a161569d0a1a,0,0
2e26107c-d933-4a0c-93a1-26451c3f9e5b,0,0
f998cb72-48f1-437e-a590-7ef7c90de1cb,0,0
158acb5d-de0b-410c-a6ad-d2e280103468,0,0
1526da3d-c724-44ad-8fdc-1cea5f176f15,0,0
6cdf6980-0c7b-4d7e-acd0-49ef5ecd87b6,0,0
75cce1b9-45f4-4097-9286-fd5d398984ab,1,1
f9081b38-e464-4497-bee8-7772099215c5,0,0
84bf1ee5-e94c-4f8f-b2b0-9ec323ced6db,0,0
090a4ace-ee29-4bd7-860c-116e04b984a0,0,0
1ef8aa24-74cc-4dec-9589-ee0c30e82587,0,0
759e31dc-7d7b-48c7-8b7f-f8629c7b27a3,0,0
eaf65eae-1e10-4f09-86e8-8192fc1f0639,0,0
d0bdcd2d-1e0c-4247-9c9a-9ca019118b20,0,0
32da572c-8390-4bbc-9787-25dd6b4dac4e,0,0
c0a720e8-bc31-4696-867c-ce62f1eee959,0,0
731e0b41-0b41-4b96-aea8-f2bbb25070b7,0,0
83c8cea1-499b-449a-b585-de8870f41996,0,0
56558552-2235-434c-b75b-2a50bd3ce602,0,0
521cf18a-422d-4602-a72c-808daf8ece5e,0,0
4d77ca8d-5ae3-48d7-a967-5e5955152ed5,0,0
bb058aa4-d394-498c-b0af-78f037cbc08b,0,0
071586c2-aa24-4562-95af-55d66942b087,0,0
2e50417f-63ad-454e-8276-8242b8d5efb6,0,0
b809e08d-adc7-44c8-a5bf-a52932842f80,0,0
ae89b27a-cdf8-42f5-be03-8ad3bc5056b6,0,0
5f424943-59fc-485c-ba1a-36ec2f8f2873,0,0
386b3143-d8d5-4076-ab62-111864557e74,0,0
1baa0e06-2207-4f4c-83b7-33e3b837f645,1,1
d6c1c16a-0de2-4502-8f66-feda9d27180e,0,0
71e65f6a-7ba1-4767-aebf-b84b4d13fca3,1,1
aba41270-4239-4843-ba03-b0fa74bf9286,0,0
561ebd28-3455-49fe-b9eb-59bee1cf9e3e,0,0
6cde2533-563c-4b5b-a96e-b83d08326a4d,0,0
4761b8af-7c01-4659-83cb-0414aab9f76b,1,1
7628f188-da39-4d62-b905-21fffd6040c8,1,1
16a3392f-1009-4bcc-85b0-99b2a8f2eeed,0,0
6ea2cb29-61df-40d2-ac73-bb7a98e251a4,1,1
9cadd7b1-57e9-4469-8365-4983b3657b57,0,0
7a7ca18b-bf8f-4c08-b741-7fe98056893b,0,0
98111ef6-4e0c-43e3-961a-2c0d317a8cfd,0,0
28fcc3a8-c2de-4366-8882-8139eab8013b,0,0
1588f180-f5d0-429e-8e11-603abfd02c6b,0,0
bd38f39a-b4de-42a7-bc69-f9dfb6438310,0,0
d9785221-dd18-4238-9d62-949fb5d42585,0,0
f038dcda-1bb4-4b28-b96d-1cc397c51c76,0,0
43d7b58b-a837-491d-8e7b-b1a314f19b35,0,0
845d3a10-f217-4fc9-a017-af5b06697b5b,0,0
f6948dad-b762-4ff9-9e4a-322d954ead80,0,0
b8e53d8c-313a-4296-b678-e05c13528588,0,0
721517cd-cc6d-42f3-81b3-152f1853c0f1,0,0
dd876927-155c-4972-9bb6-ec33b9cf72d0,0,0
99e0c345-4f0e-4721-b981-050d7718c327,0,0
8ab81fee-db46-47fa-88ad-1dd24b9e88f3,0,0
1e92e511-be1b-46ef-be9d-6736991fa5e1,0,0
0d2772d8-5177-4467-b46b-6cde686ffab7,0,0
