uuid,actual,prediction
50373c18-36cc-4702-80dd-372f0890743a,0,0
e5d36483-afd1-462c-a657-41bd87b38273,0,0
9c786afb-2091-4c37-b3fc-8e79fd4e894d,1,1
ac3e849c-49d9-4cf4-8844-d30f0dfcf480,0,0
e2f62acf-f401-42ee-bb0d-9eaa7943c461,0,0
b3199fc2-58cf-4680-b690-f54149a7cd32,1,1
0f0d220d-0979-4024-97f0-9a785b00bc3a,0,0
dd876927-155c-4972-9bb6-ec33b9cf72d0,0,0
1ebc5187-32c7-4fe4-8dfe-6339a34c1d00,0,0
ec89aee4-5883-4ba7-90f3-5e1f41e75abd,0,0
0a2f1d1e-0869-423c-b1c9-bb1e2bab7159,0,0
2bebf75c-d499-4178-bf66-077d6d64fa3d,0,0
b834c8f3-e66b-49a5-baa8-0ca3afc3ce28,0,0
20a5e8c9-fb7a-4154-89b0-70b77d0f8516,0,0
49e71368-ed45-45aa-b7c6-1469bf2c76b1,0,0
ca491edd-e57e-4ca2-ae61-0da89be27b9e,1,1
cab2c163-3c1f-4443-9ac9-1b27265edc39,0,0
a905958c-60f9-4358-9535-5846581f83fc,1,1
699ee866-841f-49a0-8f6f-cacc4cef1662,0,0
3e096296-8573-4028-9b86-0f2c88a319d8,0,0
15cd1790-3c1d-47fb-b6e3-d4ab0677bac9,0,0
2902c513-72c4-4d91-82a5-4cf0c244ccf2,0,0
ed86cc0f-b9f7-4e8f-987d-ebde0fa2385e,0,0
ad423e5d-9c26-4c66-8a7c-55a28e1b35a9,0,0
d4802ab8-b7d7-41e8-b441-bacad5f2564a,0,0
77edb1b9-f6f3-49d3-8450-b6872eaf1d48,0,0
d119b5d3-0654-495c-b475-c9a8ee9381e9,1,1
862eb0e9-c6ed-48bf-b806-abd491329d8f,0,0
2cedd186-4463-41ba-963a-467e15288550,0,0
736abee7-d91d-4109-ac5f-9ec9a715597f,1,1
a1f8a276-7f44-4651-b02f-01797d1a10b6,0,0
17454606-80f5-4161-85db-0d10a4e24eb4,0,0
86bce7b4-4178-4d7d-89ba-aa6fdd3194e5,0,0
9b737cb9-db68-4f45-b4ea-0ede97f55efe,0,0
59dd9871-5cde-445a-bc97-02138c44350e,0,0
4a43e034-228f-48c1-961e-6f3d5e543a4a,0,0
ad37b60a-1331-4817-a55c-6d9aa662e51e,1,1
c5f7edf7-d408-4047-8caa-1765f9da4b82,0,0
84f22577-325a-43bf-bcee-ab5451da15bf,0,0
6bf47b48-505e-4cc3-aea4-f4aad8534927,0,0
fc0dac3d-7c3f-4bfd-be2e-dc005a35a0c9,0,0
a492f9e6-7267-43df-803b-7eedbbeda988,0,0
bf1e409c-0ddf-479f-8868-54a4884584a5,1,1
b0242597-97ec-435b-98bf-a8a868b9d6db,0,0
8e60519e-0392-48a8-adbe-41bfb68d2867,1,1
f53806c8-06d5-47f6-a4e8-f1b68d1bbf6f,1,1
7230b461-fc57-484a-9a93-1eb0786eecba,0,0
111be7bc-cb69-4abe-9436-ab0dd54d3c92,0,0
09f75175-025f-4c96-8c36-8e5dd06c48d2,0,0
f2f172f1-2d35-4714-9081-43d978087c61,1,1
568fda53-958a-405d-b0fb-5735537b5ec3,0,0
e679938c-5d46-49e7-9677-15e925e2ad88,0,0
c2d37614-faf4-4875-a913-3d398b45dc5e,0,0
c1e4eb56-acc8-4c5b-b419-249939513378,0,0
370231f6-ee94-4886-b714-127102e498bd,0,0
d204fbe0-24a7-47bb-8eb6-2892a6dbf180,0,0
bd2f4f28-20a9-423a-8e9b-9d649533a6b5,0,0
56883099-76a9-4b0f-94f9-7bad671f0f92,0,0
06402ed3-f5e3-4725-a06d-a09f567c9397,0,0
025e752d-d95c-407c-969a-3b90243efee5,0,0
69a3abb1-7ec8-45b8-9389-81e3aed3e8b5,0,0
7c829b88-7c95-41bd-9300-dd9d5f69f2d1,0,0
47e477bd-11b0-4294-b72c-7cbb3cd516b3,0,0
304dcd71-12dc-4c94-b095-7700809339e8,1,1
b535b4aa-1442-4640-afaa-191a511d8322,0,0
1fe21261-2605-44c4-b9f6-3f1e499b7ece,0,0
3d796efe-58e0-42a1-b7f1-c6c7029b05e8,0,0
496fa316-f95c-42a0-982d-27483d913139,0,0
9dc3468c-65ca-4c10-aa02-6aa3e5a70765,0,0
00b83d81-80ef-4654-affe-1fffb08918a9,0,0
9355a9e1-f6d5-473c-afc4-8421808d9414,1,1
caba23f6-4664-4c75-a3da-176dea1fd631,1,1
d16ae755-c5dd-44f8-b99c-fa4bdac0a349,0,0
c9eea274-f4b0-41ee-8e6a-ce06893c5641,1,1
a19e96ba-8fb1-4f27-8bd6-ca41d77c6a14,0,0
e1647a7e-1bb0-40a1-aa4e-a68d8d625646,0,0
ee881cc1-f75b-4128-879d-794fa5dbda96,0,0
91b818a3-d903-4420-9c92-d2ef8b5d46aa,0,0
01e8442f-1069-4b71-8ed4-de64bb5cc566,0,0
57706ef8-91e9-4989-b245-c607ebb89c5b,0,0
41fe855b-5b8c-490e-abf8-defed097f718,0,0
fc99c459-db17-4b08-8340-bc2b6fd1c7a0,1,1
bd38f39a-b4de-42a7-bc69-f9dfb6438310,0,0
145e750e-ef6e-48e5-affa-c4f59a31a993,0,0
6879dc74-f23f-46a4-b1c4-3cfe8d75571e,0,0
6b1236da-99cb-418b-aff4-237ee48f4a9a,0,0
472a6102-1caa-4ca6-824e-ec9b70ec86f8,0,0
5212ef98-99cb-4f58-b2d9-1220b4d0e6cf,0,0
85aaf608-cb88-4153-9cf8-a0afd9020c6c,0,0
1c52292c-1b6e-4dac-962b-028837c9762d,0,0
475a8f09-3e7f-4b34-b7dd-02dbe05e76d5,0,0
f8050d55-87f0-4741-a4c3-2f9dc3be6e3c,1,1
b199b52d-93f6-404e-bbf8-3a8ed7acb1d2,0,0
d1002f83-f594-4e60-9c5a-e567bbb12cd4,0,0
3632e9b8-3c7b-41b9-aba1-07ce11a369f4,0,0
2183943c-b2c8-4f45-bd3c-45ffe6e96d74,0,0
44aa6b92-b608-4418-97ee-4902afcae0b1,1,1
2b67f75a-29dc-4c3f-b9ff-494d460a521a,0,0
1e49908d-33e6-4f56-b3d0-10352a204528,0,0
ee455be9-dfad-4e33-b893-2a8f8fdcc07d,0,0
74e9fc71-a1ec-4f80-9ae8-34e9dac4c4fe,0,0
931fa886-adf4-49d3-998b-4314561a1afe,1,1
ded43997-977b-4ea9-8298-5b2b4f343079,0,0
9d3768ca-53a6-41b0-823d-7f862410fe0f,0,0
2d454253-e6c0-41f9-a3d0-f392f908b0a5,0,0
7a5e7983-5902-4161-9d55-890113066976,0,0
18b25726-5d84-4894-8ea8-c07d375498b2,1,1
438169fa-5c48-4bee-9f4f-cca72a582e4a,0,0
b3f0512c-0669-47db-86c7-ccaa4e6cb3b9,0,0
fcccec5c-6986-4133-abcc-1581979c6edf,0,0
615411d1-7385-413c-8a9e-0007bb5781ba,0,0
b25d1841-2313-4919-b539-842a8bd407ec,1,1
78dd8033-7802-4bb1-8438-9dd4964b15e2,0,0
0cf7eb4c-11d7-4ba6-a104-541981d4a7d0,0,0
33c1b080-5dfd-4ea4-aeb3-34c4418d5ab5,0,0
c9fe6660-5da7-4d8e-88b7-d5b57ca4b112,0,0
9c2b15fc-e5a4-4b16-ba68-4d17767e9a25,0,0
fd6a4a84-68b1-473d-b662-3577912c6ce0,0,0
d385bc2d-cb59-4768-8675-26e3b97a8bd3,0,0
3831c983-3ef8-4aa4-8358-5945dee22ff5,1,1
7b2012dc-a887-4be1-b492-eefa84c70fdc,0,0
7fe0e2a6-e13c-40d8-845c-1a79fbb38a30,0,0
34e66a61-97fc-440c-8f13-60fe9ba6832a,0,0
a959d02c-3f04-4de2-8868-c8f0d99abf4b,0,0
bb94cedb-00ff-4519-a7fd-5905a4a8e7b4,0,0
94a70426-ed66-429e-9113-4e804fc9b717,0,0
5b53c72e-db40-48d7-9ca4-9c1f078c9efc,0,0
ab4bd83c-4072-4072-b438-6ddcad9c38ef,0,0
cc1a4677-2efd-4a23-b41b-fea428ce6348,0,0
2adeeac3-ba0c-4f9e-b06a-70a1641e71e1,0,0
f7ce37d5-cfe9-49fd-8308-16fced888e6a,0,0
f7fafe5a-2874-4468-a7b3-59c3d4f6c349,0,0
ccdfa93d-1222-4033-94f7-71a529b3b680,0,0
66da8ed9-eb6a-464e-b224-bf9b97118167,0,0
156737f2-1234-4533-82e5-98ba87b570fc,0,0
eaf65eae-1e10-4f09-86e8-8192fc1f0639,0,0
054eed50-29c7-4a90-9f44-b51eea82a8e7,0,0
7aa3d4be-9454-4cf9-85c3-98a395101782,0,0
70ddd5ad-edf6-4e9e-9f12-6e8eb798af06,0,0
4dcc8f98-b50f-4067-8c26-04604632efe9,0,0
b662c02b-2171-4626-ad0f-9d2b8dde10ee,0,0
ce94ec93-3bc8-49a4-8531-4f3ca2cac605,0,0
4ce375af-d454-4b27-9438-4c1afc1b8ab5,0,0
d97fd062-40af-4b6f-940e-3e07934a30fa,1,1
7f35d8a5-fb23-46ef-a365-00d189ccd0e0,0,0
0814fefd-7409-429c-ad16-e2f501d3f2bf,0,0
a66b1455-daba-4017-90bf-96ba0c8c9203,0,0
1102d233-8052-4083-ba35-9e1f66b93faf,0,0
28a48951-9614-46f2-9a94-2f74d9e49983,0,0
7675567a-0780-4bf5-9f1e-88e2b06f7f1d,0,0
5a2a47d1-a72b-4dd3-b407-fe4deca7f79d,0,0
336bb9c5-e8f9-4612-aa3c-1d937c0f512c,1,1
6410104a-5a92-4d0c-b38e-043fccd2a134,0,0
7d6a903b-a9dc-4861-a3b0-da6925d40505,0,0
6f52dbb1-9e5c-485b-a6d6-18f03e9efbb7,1,1
27f021d5-fb13-49ed-836f-fa8e8b5610e6,0,0
f5d591f9-b9b3-4390-b5f2-4f9a1fe8d70e,0,0
665af781-e503-48d0-a8bc-5f5056484844,0,0
23f900ae-6fbc-4c71-a28f-48e2e8b5e018,1,1
ca00a347-4b9e-45aa-9fe1-a8718be37a64,0,0
66e42e39-e10d-417e-b118-757ad20df61f,0,0
d3f3a4cc-9efe-4aac-8a7a-36a3f40b6e80,0,0
343074b7-dad8-4304-900d-9c67adb5119e,0,0
845d3a10-f217-4fc9-a017-af5b06697b5b,0,0
dc9fd7e5-a15b-4894-9de6-a1f25a272cb9,0,0
561ebd28-3455-49fe-b9eb-59bee1cf9e3e,0,0
fc28b3a4-85a7-4819-bbcd-195eb4c8b82e,0,0
56558552-2235-434c-b75b-2a50bd3ce602,0,0
135e5f37-0d7f-4701-9cbb-41e29db90198,0,0
5c25dfb0-8b38-41cc-be58-bcfb74556381,0,0
e120d3f0-5031-405d-b5d7-13c6614dfdc4,0,0
3ad35085-fb83-4637-9c82-de57911aad19,0,0
6bac9b00-fe41-442d-be20-c55cef47a1d4,1,1
263e26b0-b0ef-4666-b82d-dbeb2d75bd98,0,0
45d12ce7-3be4-4683-ab4e-17b968b364a8,0,0
1963b6bc-8702-46ec-b2cd-66ea320ba614,0,0
8a5a1a10-f8c7-4232-b8b5-6591d7f830d9,1,1
82060d46-be76-4208-8d24-70be6ba76348,0,0
998e02bd-e983-4ef4-a6cf-3c922e1f44e9,0,0
24f452e4-27d1-4705-b399-4065586bec23,0,0
43cf4fe6-206c-4f90-90bf-cbd07cfdb9f3,1,1
af9e826a-bc43-4a4e-b6c9-ceb8054a1ad1,0,0
